playlist_name,artist,song,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
MY MUSIC TASTE 2018,Take Care,Animals in the Attic,0.018,https://api.spotify.com/v1/audio-analysis/6mVgFsPcb918pSjsDcpCAJ,0.578,278250.0,0.759,6mVgFsPcb918pSjsDcpCAJ,0.00124,5.0,0.202,-6.655,0.0,0.0285,120.022,4.0,https://api.spotify.com/v1/tracks/6mVgFsPcb918pSjsDcpCAJ,audio_features,spotify:track:6mVgFsPcb918pSjsDcpCAJ,0.465
MY MUSIC TASTE 2018,Duster's Lament,Yucky Duster,0.0021,https://api.spotify.com/v1/audio-analysis/49Sg5E47f6IBhVN8hVYkE8,0.624,86705.0,0.663,49Sg5E47f6IBhVN8hVYkE8,0.00488,4.0,0.197,-5.745,1.0,0.0246,105.457,4.0,https://api.spotify.com/v1/tracks/49Sg5E47f6IBhVN8hVYkE8,audio_features,spotify:track:49Sg5E47f6IBhVN8hVYkE8,0.693
MY MUSIC TASTE 2018,With You,James Supercave,0.889,https://api.spotify.com/v1/audio-analysis/0Rhl31nc6W2Kpa758hLXN6,0.314,231760.0,0.156,0Rhl31nc6W2Kpa758hLXN6,0.389,5.0,0.0869,-13.815,0.0,0.0305,73.445,3.0,https://api.spotify.com/v1/tracks/0Rhl31nc6W2Kpa758hLXN6,audio_features,spotify:track:0Rhl31nc6W2Kpa758hLXN6,0.11
MY MUSIC TASTE 2018,Pine and Clover,Chad VanGaalen,0.285,https://api.spotify.com/v1/audio-analysis/1fiLPxpvzGBHosD1zop7cG,0.486,225467.0,0.647,1fiLPxpvzGBHosD1zop7cG,0.00288,1.0,0.11,-6.506,1.0,0.0293,169.53,4.0,https://api.spotify.com/v1/tracks/1fiLPxpvzGBHosD1zop7cG,audio_features,spotify:track:1fiLPxpvzGBHosD1zop7cG,0.596
MY MUSIC TASTE 2018,Wet Mouth,Nanami Ozone,0.0459,https://api.spotify.com/v1/audio-analysis/21fGIr1ORkZX5cyKibsB3q,0.461,202853.0,0.66,21fGIr1ORkZX5cyKibsB3q,0.072,5.0,0.109,-8.661,1.0,0.0296,116.493,4.0,https://api.spotify.com/v1/tracks/21fGIr1ORkZX5cyKibsB3q,audio_features,spotify:track:21fGIr1ORkZX5cyKibsB3q,0.449
MY MUSIC TASTE 2018,Le Jardin,Mcbaise,0.000438,https://api.spotify.com/v1/audio-analysis/52smcocjPqubX6xXL8nOgU,0.527,207679.0,0.605,52smcocjPqubX6xXL8nOgU,0.00128,6.0,0.557,-8.136,0.0,0.0367,74.954,4.0,https://api.spotify.com/v1/tracks/52smcocjPqubX6xXL8nOgU,audio_features,spotify:track:52smcocjPqubX6xXL8nOgU,0.304
MY MUSIC TASTE 2018,Clara Bow,The Cleaners From Venus,0.144,https://api.spotify.com/v1/audio-analysis/2t4L38DvNgimF08DxFSOIV,0.708,276330.0,0.748,2t4L38DvNgimF08DxFSOIV,1.05e-06,5.0,0.338,-8.283,1.0,0.0539,121.495,4.0,https://api.spotify.com/v1/tracks/2t4L38DvNgimF08DxFSOIV,audio_features,spotify:track:2t4L38DvNgimF08DxFSOIV,0.804
MY MUSIC TASTE 2018,I Dreamt I Saw You In A Dream,Sunbeam Sound Machine,0.0985,https://api.spotify.com/v1/audio-analysis/4jwUrcnbr5DpHUjyLvklWg,0.196,281393.0,0.324,4jwUrcnbr5DpHUjyLvklWg,0.000336,6.0,0.254,-10.691,1.0,0.049,175.491,4.0,https://api.spotify.com/v1/tracks/4jwUrcnbr5DpHUjyLvklWg,audio_features,spotify:track:4jwUrcnbr5DpHUjyLvklWg,0.125
MY MUSIC TASTE 2018,Believe in God,William Onyeabor,0.0223,https://api.spotify.com/v1/audio-analysis/2JfwOIdzhVmGD98s9CxlMM,0.779,501280.0,0.488,2JfwOIdzhVmGD98s9CxlMM,0.146,0.0,0.137,-8.101,1.0,0.0421,108.468,4.0,https://api.spotify.com/v1/tracks/2JfwOIdzhVmGD98s9CxlMM,audio_features,spotify:track:2JfwOIdzhVmGD98s9CxlMM,0.944
MY MUSIC TASTE 2018,Dear Angie - 2010 - Remaster,Badfinger,0.3,https://api.spotify.com/v1/audio-analysis/54qG9hpUjLgkgTJQ9qvB1P,0.633,160907.0,0.417,54qG9hpUjLgkgTJQ9qvB1P,3.06e-06,1.0,0.114,-9.11,0.0,0.0265,81.976,4.0,https://api.spotify.com/v1/tracks/54qG9hpUjLgkgTJQ9qvB1P,audio_features,spotify:track:54qG9hpUjLgkgTJQ9qvB1P,0.506
MY MUSIC TASTE 2018,High Fantasy,Lace Curtains,0.243,https://api.spotify.com/v1/audio-analysis/1E5U3lQM6cG3PLdm1q2PZr,0.48,192171.0,0.773,1E5U3lQM6cG3PLdm1q2PZr,0.00137,2.0,0.104,-8.027,1.0,0.101,143.743,4.0,https://api.spotify.com/v1/tracks/1E5U3lQM6cG3PLdm1q2PZr,audio_features,spotify:track:1E5U3lQM6cG3PLdm1q2PZr,0.0646
MY MUSIC TASTE 2018,Don Juan,Mac DeMarco,0.929,https://api.spotify.com/v1/audio-analysis/1DZFqyULjH1GplYnWa5psW,0.79,114853.0,0.293,1DZFqyULjH1GplYnWa5psW,0.764,0.0,0.102,-10.505,1.0,0.0423,140.022,4.0,https://api.spotify.com/v1/tracks/1DZFqyULjH1GplYnWa5psW,audio_features,spotify:track:1DZFqyULjH1GplYnWa5psW,0.423
MY MUSIC TASTE 2018,The Light,EZTV,0.052,https://api.spotify.com/v1/audio-analysis/7kyrP55WSWVnwPzicH8lWF,0.527,186659.0,0.696,7kyrP55WSWVnwPzicH8lWF,0.0,4.0,0.0786,-3.759,0.0,0.0322,122.541,4.0,https://api.spotify.com/v1/tracks/7kyrP55WSWVnwPzicH8lWF,audio_features,spotify:track:7kyrP55WSWVnwPzicH8lWF,0.83
MY MUSIC TASTE 2018,Morning Sun,Dave Bixby,0.847,https://api.spotify.com/v1/audio-analysis/09I4gCrXABIV7YdNtWGXoi,0.409,218462.0,0.266,09I4gCrXABIV7YdNtWGXoi,0.0036,4.0,0.112,-12.167,1.0,0.0311,48.875,4.0,https://api.spotify.com/v1/tracks/09I4gCrXABIV7YdNtWGXoi,audio_features,spotify:track:09I4gCrXABIV7YdNtWGXoi,0.105
MY MUSIC TASTE 2018,Thoughts of You,Max Shrager,0.483,https://api.spotify.com/v1/audio-analysis/1qHtfpnFwazUMpJqsFanLP,0.672,205947.0,0.592,1qHtfpnFwazUMpJqsFanLP,0.0266,2.0,0.116,-6.992,1.0,0.0307,76.493,4.0,https://api.spotify.com/v1/tracks/1qHtfpnFwazUMpJqsFanLP,audio_features,spotify:track:1qHtfpnFwazUMpJqsFanLP,0.533
MY MUSIC TASTE 2018,All I Care About,Swim Mountain,0.526,https://api.spotify.com/v1/audio-analysis/2UgdxCug47LoOetiZk9bYU,0.676,212778.0,0.559,2UgdxCug47LoOetiZk9bYU,0.476,1.0,0.09,-7.495,0.0,0.0358,80.038,1.0,https://api.spotify.com/v1/tracks/2UgdxCug47LoOetiZk9bYU,audio_features,spotify:track:2UgdxCug47LoOetiZk9bYU,0.599
MY MUSIC TASTE 2018,Junior Spirit,Jaala,0.652,https://api.spotify.com/v1/audio-analysis/2g7OW6B3bg9ixC9dfhk61K,0.482,212069.0,0.365,2g7OW6B3bg9ixC9dfhk61K,2.39e-05,2.0,0.0645,-7.093,1.0,0.0372,125.523,4.0,https://api.spotify.com/v1/tracks/2g7OW6B3bg9ixC9dfhk61K,audio_features,spotify:track:2g7OW6B3bg9ixC9dfhk61K,0.226
MY MUSIC TASTE 2018,Different State of Mind,Kid Bloom,0.679,https://api.spotify.com/v1/audio-analysis/2kC2od256f22RgasGOS615,0.681,224928.0,0.382,2kC2od256f22RgasGOS615,0.195,11.0,0.251,-8.938,1.0,0.0407,141.066,4.0,https://api.spotify.com/v1/tracks/2kC2od256f22RgasGOS615,audio_features,spotify:track:2kC2od256f22RgasGOS615,0.832
MY MUSIC TASTE 2018,Pipe Dream,Kyle Duke and The Brown Bag Boys,0.342,https://api.spotify.com/v1/audio-analysis/6o0ffaG45lpg39V3BRRIUz,0.478,264986.0,0.597,6o0ffaG45lpg39V3BRRIUz,0.0,6.0,0.211,-7.565,1.0,0.0279,111.197,4.0,https://api.spotify.com/v1/tracks/6o0ffaG45lpg39V3BRRIUz,audio_features,spotify:track:6o0ffaG45lpg39V3BRRIUz,0.502
MY MUSIC TASTE 2018,Inner Natural World,Sean Nicholas Savage,0.766,https://api.spotify.com/v1/audio-analysis/6OQhGVELknsghg9dBHTn5x,0.492,235125.0,0.562,6OQhGVELknsghg9dBHTn5x,0.0101,0.0,0.102,-7.098,1.0,0.0433,160.117,4.0,https://api.spotify.com/v1/tracks/6OQhGVELknsghg9dBHTn5x,audio_features,spotify:track:6OQhGVELknsghg9dBHTn5x,0.317
MY MUSIC TASTE 2018,People Move Along,Pipe-eye,0.0276,https://api.spotify.com/v1/audio-analysis/6QeLDWT05l32dFRpWC26Ip,0.609,213713.0,0.695,6QeLDWT05l32dFRpWC26Ip,0.535,6.0,0.286,-7.36,0.0,0.0343,117.742,4.0,https://api.spotify.com/v1/tracks/6QeLDWT05l32dFRpWC26Ip,audio_features,spotify:track:6QeLDWT05l32dFRpWC26Ip,0.717
MY MUSIC TASTE 2018,It's Alright,Horsebeach,0.0221,https://api.spotify.com/v1/audio-analysis/0ZAdCDeysyoh5BOpuSGKy3,0.584,310000.0,0.621,0ZAdCDeysyoh5BOpuSGKy3,0.0753,11.0,0.113,-9.863,1.0,0.0251,110.317,4.0,https://api.spotify.com/v1/tracks/0ZAdCDeysyoh5BOpuSGKy3,audio_features,spotify:track:0ZAdCDeysyoh5BOpuSGKy3,0.694
MY MUSIC TASTE 2018,I Love Hot Nights,Jonathan Richman,0.566,https://api.spotify.com/v1/audio-analysis/6ZH1dY0g9KdonTAaNgCsf3,0.702,177267.0,0.641,6ZH1dY0g9KdonTAaNgCsf3,1.58e-06,9.0,0.0785,-11.842,0.0,0.0711,112.599,4.0,https://api.spotify.com/v1/tracks/6ZH1dY0g9KdonTAaNgCsf3,audio_features,spotify:track:6ZH1dY0g9KdonTAaNgCsf3,0.883
MY MUSIC TASTE 2018,Painter in Your Pocket,Destroyer,0.674,https://api.spotify.com/v1/audio-analysis/2kkJENGuusOzj1vXN3s0xO,0.566,250013.0,0.511,2kkJENGuusOzj1vXN3s0xO,3.02e-06,6.0,0.221,-8.826,0.0,0.0614,123.311,4.0,https://api.spotify.com/v1/tracks/2kkJENGuusOzj1vXN3s0xO,audio_features,spotify:track:2kkJENGuusOzj1vXN3s0xO,0.258
MY MUSIC TASTE 2018,Meet the Frownies,Mr Twin Sister,0.274,https://api.spotify.com/v1/audio-analysis/3CHJFleuQ0dwzc2tzKmTYj,0.663,240493.0,0.444,3CHJFleuQ0dwzc2tzKmTYj,0.659,11.0,0.388,-11.214,0.0,0.0338,122.974,4.0,https://api.spotify.com/v1/tracks/3CHJFleuQ0dwzc2tzKmTYj,audio_features,spotify:track:3CHJFleuQ0dwzc2tzKmTYj,0.2
MY MUSIC TASTE 2018,Agoraphobia,Deerhunter,0.0304,https://api.spotify.com/v1/audio-analysis/1ujbcTZIj5MSTFZZTgxX2Y,0.58,202640.0,0.943,1ujbcTZIj5MSTFZZTgxX2Y,0.81,4.0,0.658,-6.887,1.0,0.0359,120.089,4.0,https://api.spotify.com/v1/tracks/1ujbcTZIj5MSTFZZTgxX2Y,audio_features,spotify:track:1ujbcTZIj5MSTFZZTgxX2Y,0.41
MY MUSIC TASTE 2018,All We Need,Raury,0.397,https://api.spotify.com/v1/audio-analysis/45tORLTHGyzygZNVnAhYnf,0.459,283320.0,0.496,45tORLTHGyzygZNVnAhYnf,0.0469,5.0,0.122,-8.832,1.0,0.0341,105.044,4.0,https://api.spotify.com/v1/tracks/45tORLTHGyzygZNVnAhYnf,audio_features,spotify:track:45tORLTHGyzygZNVnAhYnf,0.0455
MY MUSIC TASTE 2018,Occasion,LA Priest,0.0755,https://api.spotify.com/v1/audio-analysis/0GfHsEGSOZNYzCIvE0neUS,0.388,276512.0,0.278,0GfHsEGSOZNYzCIvE0neUS,0.000803,11.0,0.112,-7.398,1.0,0.0436,130.458,3.0,https://api.spotify.com/v1/tracks/0GfHsEGSOZNYzCIvE0neUS,audio_features,spotify:track:0GfHsEGSOZNYzCIvE0neUS,0.23
MY MUSIC TASTE 2018,Lovefool,No Vacation,0.0549,https://api.spotify.com/v1/audio-analysis/3dmsgudsfeGdQ9NsZFOm0C,0.819,130962.0,0.688,3dmsgudsfeGdQ9NsZFOm0C,0.0568,2.0,0.0799,-5.967,0.0,0.0363,104.013,4.0,https://api.spotify.com/v1/tracks/3dmsgudsfeGdQ9NsZFOm0C,audio_features,spotify:track:3dmsgudsfeGdQ9NsZFOm0C,0.961
MY MUSIC TASTE 2018,Fish Bowl - Frankie Cosmos Remix,Kero Kero Bonito,0.398,https://api.spotify.com/v1/audio-analysis/4dnx5KXzx0I8yc4e5n6WZD,0.711,105360.0,0.74,4dnx5KXzx0I8yc4e5n6WZD,0.00159,1.0,0.202,-7.399,1.0,0.0308,113.557,4.0,https://api.spotify.com/v1/tracks/4dnx5KXzx0I8yc4e5n6WZD,audio_features,spotify:track:4dnx5KXzx0I8yc4e5n6WZD,0.438
MY MUSIC TASTE 2018,Be Thankful For What You Got,Love,0.647,https://api.spotify.com/v1/audio-analysis/0Mm52YAVJcZSnpsN1YJwqu,0.677,273401.0,0.597,0Mm52YAVJcZSnpsN1YJwqu,0.0484,11.0,0.054,-11.666,0.0,0.204,99.289,4.0,https://api.spotify.com/v1/tracks/0Mm52YAVJcZSnpsN1YJwqu,audio_features,spotify:track:0Mm52YAVJcZSnpsN1YJwqu,0.6
MY MUSIC TASTE 2018,Adriana,Montero,0.0577,https://api.spotify.com/v1/audio-analysis/5jMBG8bMm75nGIHWx6fVvD,0.314,252481.0,0.573,5jMBG8bMm75nGIHWx6fVvD,3.08e-05,11.0,0.103,-6.081,1.0,0.036,125.202,4.0,https://api.spotify.com/v1/tracks/5jMBG8bMm75nGIHWx6fVvD,audio_features,spotify:track:5jMBG8bMm75nGIHWx6fVvD,0.293
MY MUSIC TASTE 2018,Introfood,Ivan Ave,0.951,https://api.spotify.com/v1/audio-analysis/05UDDLflVEXbYVs6AYvm32,0.528,97160.0,0.361,05UDDLflVEXbYVs6AYvm32,0.0329,4.0,0.109,-12.653,0.0,0.0589,116.611,5.0,https://api.spotify.com/v1/tracks/05UDDLflVEXbYVs6AYvm32,audio_features,spotify:track:05UDDLflVEXbYVs6AYvm32,0.319
MY MUSIC TASTE 2018,Shalala,Moses Gunn Collective,0.0192,https://api.spotify.com/v1/audio-analysis/0Bl1Gt8R9kjz7JO7SYAuhe,0.452,228015.0,0.729,0Bl1Gt8R9kjz7JO7SYAuhe,0.0583,7.0,0.115,-5.6,1.0,0.0304,84.005,4.0,https://api.spotify.com/v1/tracks/0Bl1Gt8R9kjz7JO7SYAuhe,audio_features,spotify:track:0Bl1Gt8R9kjz7JO7SYAuhe,0.46
MY MUSIC TASTE 2018,In the Midst,sir Was,0.735,https://api.spotify.com/v1/audio-analysis/5I439gayExPi5VAxAv4Cj1,0.586,301988.0,0.586,5I439gayExPi5VAxAv4Cj1,0.744,5.0,0.842,-7.343,0.0,0.0388,90.935,4.0,https://api.spotify.com/v1/tracks/5I439gayExPi5VAxAv4Cj1,audio_features,spotify:track:5I439gayExPi5VAxAv4Cj1,0.289
MY MUSIC TASTE 2018,Colan,Swan Lingo,0.0179,https://api.spotify.com/v1/audio-analysis/7HIkou7H00pnETZ9UaZz2Z,0.683,215905.0,0.346,7HIkou7H00pnETZ9UaZz2Z,0.000111,0.0,0.0827,-13.122,0.0,0.0783,72.484,4.0,https://api.spotify.com/v1/tracks/7HIkou7H00pnETZ9UaZz2Z,audio_features,spotify:track:7HIkou7H00pnETZ9UaZz2Z,0.151
MY MUSIC TASTE 2018,Hot In The Shade,Poolside,0.219,https://api.spotify.com/v1/audio-analysis/7v77r6ch1dszdie86DqZuB,0.791,233196.0,0.511,7v77r6ch1dszdie86DqZuB,0.945,4.0,0.0859,-10.66,1.0,0.0388,102.038,3.0,https://api.spotify.com/v1/tracks/7v77r6ch1dszdie86DqZuB,audio_features,spotify:track:7v77r6ch1dszdie86DqZuB,0.358
MY MUSIC TASTE 2018,White Flag,Jay Som,0.0999,https://api.spotify.com/v1/audio-analysis/5u1GVHrK9N8mBuyGJNMHOO,0.488,302571.0,0.53,5u1GVHrK9N8mBuyGJNMHOO,0.176,2.0,0.212,-10.817,1.0,0.0396,89.686,4.0,https://api.spotify.com/v1/tracks/5u1GVHrK9N8mBuyGJNMHOO,audio_features,spotify:track:5u1GVHrK9N8mBuyGJNMHOO,0.32
MY MUSIC TASTE 2018,Only To Trip And Fall Down Again,Katie Dey,0.636,https://api.spotify.com/v1/audio-analysis/3EZbDdYtCeYAEPuqYS72Zp,0.455,159030.0,0.563,3EZbDdYtCeYAEPuqYS72Zp,0.844,8.0,0.0766,-10.861,1.0,0.0707,108.999,4.0,https://api.spotify.com/v1/tracks/3EZbDdYtCeYAEPuqYS72Zp,audio_features,spotify:track:3EZbDdYtCeYAEPuqYS72Zp,0.427
MY MUSIC TASTE 2018,98s,Steve Lacy,0.113,https://api.spotify.com/v1/audio-analysis/2mxXhVENUYYgfXci9nhFdR,0.215,221957.0,0.697,2mxXhVENUYYgfXci9nhFdR,0.639,6.0,0.105,-4.832,0.0,0.0462,80.279,3.0,https://api.spotify.com/v1/tracks/2mxXhVENUYYgfXci9nhFdR,audio_features,spotify:track:2mxXhVENUYYgfXci9nhFdR,0.107
MY MUSIC TASTE 2018,Lay U Down / Sexy,Baro,0.0945,https://api.spotify.com/v1/audio-analysis/1R5CbFRWcmEzLyqknHQMTe,0.458,225173.0,0.333,1R5CbFRWcmEzLyqknHQMTe,0.0563,1.0,0.33,-10.853,1.0,0.0696,59.923,4.0,https://api.spotify.com/v1/tracks/1R5CbFRWcmEzLyqknHQMTe,audio_features,spotify:track:1R5CbFRWcmEzLyqknHQMTe,0.284
MY MUSIC TASTE 2018,We Do It Different on the West Coast,The Mountain Goats,0.565,https://api.spotify.com/v1/audio-analysis/4dGPOnnaxcTQvktFztOH0T,0.7,320667.0,0.359,4dGPOnnaxcTQvktFztOH0T,0.214,7.0,0.116,-15.731,1.0,0.0378,111.998,4.0,https://api.spotify.com/v1/tracks/4dGPOnnaxcTQvktFztOH0T,audio_features,spotify:track:4dGPOnnaxcTQvktFztOH0T,0.237
MY MUSIC TASTE 2018,Your Smile,Rufus Featuring Chaka Khan,0.881,https://api.spotify.com/v1/audio-analysis/4xEUmLU22V0c7h6tk03cM3,0.489,204360.0,0.222,4xEUmLU22V0c7h6tk03cM3,0.000289,4.0,0.0387,-16.296,1.0,0.0302,122.78,4.0,https://api.spotify.com/v1/tracks/4xEUmLU22V0c7h6tk03cM3,audio_features,spotify:track:4xEUmLU22V0c7h6tk03cM3,0.279
MY MUSIC TASTE 2018,Why,Andrew Bird,0.0533,https://api.spotify.com/v1/audio-analysis/0TGBDqOmuVEyKguewVXeDi,0.713,211200.0,0.419,0TGBDqOmuVEyKguewVXeDi,0.0271,0.0,0.172,-9.866,0.0,0.0333,97.525,4.0,https://api.spotify.com/v1/tracks/0TGBDqOmuVEyKguewVXeDi,audio_features,spotify:track:0TGBDqOmuVEyKguewVXeDi,0.446
MY MUSIC TASTE 2018,Lucid Dream,Glue Trip,0.403,https://api.spotify.com/v1/audio-analysis/7kzoKUweUtcgZCyCruojmF,0.471,374259.0,0.41,7kzoKUweUtcgZCyCruojmF,0.221,0.0,0.085,-11.535,1.0,0.0274,97.921,4.0,https://api.spotify.com/v1/tracks/7kzoKUweUtcgZCyCruojmF,audio_features,spotify:track:7kzoKUweUtcgZCyCruojmF,0.182
MY MUSIC TASTE 2018,Sour Mango,Gabriel Garzón-Montano,0.000335,https://api.spotify.com/v1/audio-analysis/6N5TKOIuVz6THKWrjK1neQ,0.421,259002.0,0.447,6N5TKOIuVz6THKWrjK1neQ,0.0148,2.0,0.0374,-8.833,1.0,0.202,73.83,4.0,https://api.spotify.com/v1/tracks/6N5TKOIuVz6THKWrjK1neQ,audio_features,spotify:track:6N5TKOIuVz6THKWrjK1neQ,0.121
MY MUSIC TASTE 2018,Neptune,James McAlister,0.958,https://api.spotify.com/v1/audio-analysis/1kq2bV4B6akHsI5BHf48wQ,0.251,184659.0,0.145,1kq2bV4B6akHsI5BHf48wQ,0.0919,7.0,0.0863,-17.114,1.0,0.0385,86.138,4.0,https://api.spotify.com/v1/tracks/1kq2bV4B6akHsI5BHf48wQ,audio_features,spotify:track:1kq2bV4B6akHsI5BHf48wQ,0.165
MY MUSIC TASTE 2018,Name For You - Flipped,The Shins,0.0091,https://api.spotify.com/v1/audio-analysis/71VChCuClrOZNRS5giMitj,0.503,240600.0,0.798,71VChCuClrOZNRS5giMitj,0.00345,5.0,0.145,-6.694,1.0,0.056,166.075,4.0,https://api.spotify.com/v1/tracks/71VChCuClrOZNRS5giMitj,audio_features,spotify:track:71VChCuClrOZNRS5giMitj,0.543
MY MUSIC TASTE 2018,Fräknarna,Dolce,0.669,https://api.spotify.com/v1/audio-analysis/78vCAbgiOTka0BTxfrcYgO,0.489,118520.0,0.229,78vCAbgiOTka0BTxfrcYgO,0.00022,6.0,0.113,-11.641,0.0,0.0397,105.74,4.0,https://api.spotify.com/v1/tracks/78vCAbgiOTka0BTxfrcYgO,audio_features,spotify:track:78vCAbgiOTka0BTxfrcYgO,0.132
MY MUSIC TASTE 2018,"Kanye,Beyonce",Rome Fortune,0.816,https://api.spotify.com/v1/audio-analysis/0BuhC2d8xueL9wHXvS3be6,0.783,110504.0,0.339,0BuhC2d8xueL9wHXvS3be6,0.0,8.0,0.356,-8.634,1.0,0.124,69.491,4.0,https://api.spotify.com/v1/tracks/0BuhC2d8xueL9wHXvS3be6,audio_features,spotify:track:0BuhC2d8xueL9wHXvS3be6,0.891
MY MUSIC TASTE 2018,Marco Polo,Boyscott,0.0656,https://api.spotify.com/v1/audio-analysis/2NN511HpQUeTsmqSNWM2y3,0.688,194394.0,0.738,2NN511HpQUeTsmqSNWM2y3,0.919,4.0,0.0834,-6.602,0.0,0.0521,100.124,4.0,https://api.spotify.com/v1/tracks/2NN511HpQUeTsmqSNWM2y3,audio_features,spotify:track:2NN511HpQUeTsmqSNWM2y3,0.584
MY MUSIC TASTE 2018,Ms. Secret,Avey Tare,0.574,https://api.spotify.com/v1/audio-analysis/7bupj1WV5rwYGrLloDvdBz,0.358,331349.0,0.611,7bupj1WV5rwYGrLloDvdBz,0.000287,11.0,0.628,-5.753,0.0,0.0357,123.855,4.0,https://api.spotify.com/v1/tracks/7bupj1WV5rwYGrLloDvdBz,audio_features,spotify:track:7bupj1WV5rwYGrLloDvdBz,0.371
MY MUSIC TASTE 2018,Money Folder (Four Tet Remix),Madvillain,0.776,https://api.spotify.com/v1/audio-analysis/3R1sbktYgdJvTu19Qt4Wkg,0.623,166227.0,0.894,3R1sbktYgdJvTu19Qt4Wkg,0.0939,8.0,0.103,-6.609,1.0,0.0798,93.001,4.0,https://api.spotify.com/v1/tracks/3R1sbktYgdJvTu19Qt4Wkg,audio_features,spotify:track:3R1sbktYgdJvTu19Qt4Wkg,0.535
MY MUSIC TASTE 2018,Untitled - Audiotree Live Version,Palm,0.0825,https://api.spotify.com/v1/audio-analysis/37kLUyMVd4Qasv7nxv9h4O,0.491,218803.0,0.799,37kLUyMVd4Qasv7nxv9h4O,0.00496,2.0,0.28,-6.526,1.0,0.0497,123.093,4.0,https://api.spotify.com/v1/tracks/37kLUyMVd4Qasv7nxv9h4O,audio_features,spotify:track:37kLUyMVd4Qasv7nxv9h4O,0.689
MY MUSIC TASTE 2018,Melting,Kali Uchis,0.182,https://api.spotify.com/v1/audio-analysis/2kSb3wYSOV996xA2NSmpck,0.573,208854.0,0.481,2kSb3wYSOV996xA2NSmpck,0.0793,8.0,0.106,-7.775,1.0,0.0357,115.28,4.0,https://api.spotify.com/v1/tracks/2kSb3wYSOV996xA2NSmpck,audio_features,spotify:track:2kSb3wYSOV996xA2NSmpck,0.305
MY MUSIC TASTE 2018,Madagascar,LAKE,0.17,https://api.spotify.com/v1/audio-analysis/7sHP57vsjXFtTq50Nmk7h0,0.661,193733.0,0.531,7sHP57vsjXFtTq50Nmk7h0,0.0372,9.0,0.064,-9.377,0.0,0.0353,152.079,4.0,https://api.spotify.com/v1/tracks/7sHP57vsjXFtTq50Nmk7h0,audio_features,spotify:track:7sHP57vsjXFtTq50Nmk7h0,0.864
MY MUSIC TASTE 2018,Just Like Tropica-L,Soft Powers,0.199,https://api.spotify.com/v1/audio-analysis/4kRLPVbLhgJPGB4skGkNCu,0.681,156196.0,0.494,4kRLPVbLhgJPGB4skGkNCu,0.613,9.0,0.184,-11.052,1.0,0.0457,99.993,4.0,https://api.spotify.com/v1/tracks/4kRLPVbLhgJPGB4skGkNCu,audio_features,spotify:track:4kRLPVbLhgJPGB4skGkNCu,0.615
MY MUSIC TASTE 2018,Pull Back the Bolt,Minimal Man,3.85e-06,https://api.spotify.com/v1/audio-analysis/27QsiQIp9enYFoOfiAnvii,0.319,175320.0,0.829,27QsiQIp9enYFoOfiAnvii,0.867,11.0,0.278,-4.496,1.0,0.0505,77.031,4.0,https://api.spotify.com/v1/tracks/27QsiQIp9enYFoOfiAnvii,audio_features,spotify:track:27QsiQIp9enYFoOfiAnvii,0.541
MY MUSIC TASTE 2018,Supreme,Ratatat,0.611,https://api.spotify.com/v1/audio-analysis/5BEkLXWlO2bSQoAsaTXOuN,0.495,180911.0,0.415,5BEkLXWlO2bSQoAsaTXOuN,0.818,3.0,0.9,-10.202,1.0,0.037,62.071,4.0,https://api.spotify.com/v1/tracks/5BEkLXWlO2bSQoAsaTXOuN,audio_features,spotify:track:5BEkLXWlO2bSQoAsaTXOuN,0.275
MY MUSIC TASTE 2018,A Song of India,Mister Roll,0.995,https://api.spotify.com/v1/audio-analysis/2RlI8AgiuUTuLK97BfCPpy,0.356,108000.0,0.00669,2RlI8AgiuUTuLK97BfCPpy,0.936,9.0,0.0719,-35.119,1.0,0.0414,73.751,4.0,https://api.spotify.com/v1/tracks/2RlI8AgiuUTuLK97BfCPpy,audio_features,spotify:track:2RlI8AgiuUTuLK97BfCPpy,0.256
MY MUSIC TASTE 2018,Unaware,Mk.Gee,0.235,https://api.spotify.com/v1/audio-analysis/0ncqRQ4z8NTjnqpixXX8Tq,0.671,267000.0,0.597,0ncqRQ4z8NTjnqpixXX8Tq,0.0088,0.0,0.296,-7.572,1.0,0.0265,79.918,4.0,https://api.spotify.com/v1/tracks/0ncqRQ4z8NTjnqpixXX8Tq,audio_features,spotify:track:0ncqRQ4z8NTjnqpixXX8Tq,0.595
MY MUSIC TASTE 2018,It Takes Time To Be A Man,The Rapture,0.177,https://api.spotify.com/v1/audio-analysis/5S0trIOWI36tl2ylCRfHke,0.518,341947.0,0.601,5S0trIOWI36tl2ylCRfHke,8.07e-06,11.0,0.105,-6.764,1.0,0.0357,139.568,4.0,https://api.spotify.com/v1/tracks/5S0trIOWI36tl2ylCRfHke,audio_features,spotify:track:5S0trIOWI36tl2ylCRfHke,0.349
MY MUSIC TASTE 2018,Don't Cry,J Dilla,0.0535,https://api.spotify.com/v1/audio-analysis/4jVqbLx0MvlIaj3h2D872X,0.23,119387.0,0.77,4jVqbLx0MvlIaj3h2D872X,0.000156,1.0,0.644,-6.349,1.0,0.337,173.442,5.0,https://api.spotify.com/v1/tracks/4jVqbLx0MvlIaj3h2D872X,audio_features,spotify:track:4jVqbLx0MvlIaj3h2D872X,0.588
